"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"276";"M031-23";"23";"M031";"conference";"Effect of process induced defects on the fatigue behavior of AS7G06 alloy obtained by LBM process";"";"";"Metal AMS 2022 : International Metal Additive Manufacturing Symposium";"13/04/2022";"14/04/2022";"Senslis";"France";"https://www.cetim-engineering.com/metal-ams/";"";"";"";"";"";"";"";"";"";"";"";"Benoît TRANCHAND* TRANCHAND*, Matthieu BONNERIC**, Antonio CASTRO MORENO*, Charles BRUGGER**, Julien LESSEUR*, Nicolas SAINTIER**";"* IRT Saint Exupéry, Toulouse, France **Arts et Métiers Institute of Technology , I2M , Bordeaux, France";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000089";"0";"Réalisé";"1";"155";"276";"doc_final";"0";"2022-04/1649432308-576-202204---Pr..sentation-MEtal-AMS-Senlis-I2M_pour-membres.pdf";"";"Effect of process induced defects on the fatigue behavior of AS7G06 alloy obtained by LBM process";"";"0000000832";"1649432308";"1"
"277";"M031-24";"24";"M031";"conference";"Impact of heat treatments on alloy IN718 produced by SLM process";"";"";"Metal AMS 2022 : International Metal Additive Manufacturing Symposium";"13/04/2022";"14/04/2022";"Senslis";"France";"https://www.cetim-engineering.com/metal-ams/";"";"";"";"";"";"";"";"";"";"";"";"Bertrand MAX";"Irt Saint Exupéry";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000089";"0";"Réalisé";"1";"156";"277";"doc_final";"0";"2022-04/1649432568-813-Presentation-Metal-AMS---Impact-of-heat-treatments.pdf";"";"Impact of heat treatments on alloy IN718 produced by SLM process";"";"0000000832";"1649432568";"1"
"278";"M082-12";"12";"M082";"conference";"Développement et évaluation de revêtements glaciophobes durables pour des applications aéronautiques";"";"";"Matériaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"https://materiaux2022.org/";"";"";"";"";"";"";"";"05/04/2022";"";"19/04/2022";"";"Julien Garcia1, Martin Huré1,2, Philippe Olivier2";"1 IRT Saint Exupéry, Toulouse, France ; 2 ICA UMR CNRS 5312, Toulouse, France ";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000669";"1";"Réalisé";"1";"349";"278";"doc_final";"0";"2023-02/1677075556-716-Mat..riaux-2022---8388---D..veloppement-et-..valuation-de-rev..tements-glaciophobes-durables-pour-des-applications-a..ronautiques---J.-GARCIA.pptx";"2023-02/1677075473-760-Mat..riaux-2022---8388---D..veloppement-et-..valuation-de-rev..tements-glaciophobes-durables-pour-des-applications-a..ronautiques---J.-GARCIA.pptx";"";"";"0000000669";"1677075556";"1"
"279";"M082-13";"13";"M082";"conference";"Elaboration de revêtements anti-érosion et anti-icing par projection plasma de suspensions pour pièces aéronautiques ";"";"";"Matériaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"https://materiaux2022.org/";"";"";"";"";"";"";"";"05/04/2022";"";"19/04/2022";"";"Julien Escobar1, Maxence Gombault1,2 , Simon Goutier2, Christophe Chazelas2, Armelle Vardelle2, Sophie Senani3, Aurélien Joulia3";"1, IRT Saint-Exupéry, Toulouse ; 2, IRCER, Limoges ; 3, SAFRAN TECH, Châteaufort";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000669";"1";"Réalisé";"1";"345";"279";"doc_final";"0";"2023-02/1677075388-407-Presentation-Mat..riaux-2022_Final.pptx";"2023-02/1677075272-719-Presentation-Mat..riaux-2022_Final.pptx";"";"";"0000000669";"1677075388";"1"
"284";"V078-1";"1";"V078";"conference";"A Capella-based Tool for the Early Assessment of Nano/Micro Satellites Availability";"";"";"8th International Symposium on Model-Based Safety Assessment (IMBSA 2022)";"05/09/2022";"07/09/2022";"Munich";"Allemagne";"https://easyconferences.eu/imbsa2022/";"";"";"";"";"";"";"";"29/04/2022";"08/06/2022";"04/07/2022";"";"Guillaume Brau, Eric Jenn, Silvana radu";"IRT Saint-Exupéry, IRT Saint-Exupéry, ESA";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"0";"Réalisé";"1";"231";"284";"doc_final";"228";"2022-08/1660747526-557-article_elmasat-final.pdf";"";"";"";"0000000084";"1660747526";"1"
"287";"V078-2";"2";"V078";"conference";"ELMASAT: a Tool for Availability Evaluation and Trade-offs Analysis using Capella";"";"";"1st ESA RAMS conference";"14/06/2022";"16/06/2022";"Noordwijk";"Pays-Bas";"https://atpi.eventsair.com/esa-rams-conference/";"";"";"";"";"";"";"";"04/04/2022";"";"13/06/2022";"";"Guillaume Brau, Eric Jenn";"IRT Saint-Exupery, IRT Saint-Exupery";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"230";"287";"doc_final";"0";"2022-08/1660741668-299-2022-06-15---RAMS.pdf";"2022-04/1650432617-607-abstract-rams-irt-saint-exupery.pdf";"";"";"0000000084";"1660741668";"1"
"289";"S038-17";"17";"S038";"conference";"Road extraction from overhead images with Graph Neural Networks";"";"";"Conference on Computer Vision and Pattern Recognition (CVPR EarthVision 2022)";"19/06/2022";"19/06/2022";"Nouvelle-Orléans";"Etats-Unis";"https://www.grss-ieee.org/events/earthvision-2022/";"";"";"";"";"";"";"";"";"";"";"";"Gaetan Bahl, Mehdi Bahri, Florent Lafarge";"IRT Saint Exupéry, Imperial College London, Université Côte d'Azur - INRIA";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000829";"0";"Réalisé";"1";"217";"289";"doc_publie";"0";"2022-07/1658848560-432-2022_06_20---CVPR---GNN-Road-extraction.pdf";"";"";"";"0000000829";"1658848560";"1"
"290";"S038-18";"18";"S038";"conference";"Scanner Neural Network for on-board segmentation of satellite images";"";"";"International Geoscience and Remote Sensing Symposium (IGARSS 2022)";"17/07/2022";"22/07/2022";"Kuala Lumpur";"Malaisie";"https://www.igarss2022.org/";"";"";"";"";"";"";"";"";"";"";"";"Gaétan Bahl, Florent Lafarge";"IRT Saint Exupéry, Université Côte d'Azur - Inria";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000829";"0";"Réalisé";"1";"218";"290";"doc_publie";"0";"2022-07/1658848832-189-2022_07_17---IGARSS---ScannerNet.pdf";"";"";"";"0000000829";"1658848832";"1"
"297";"S001-6";"6";"S001";"conference";"TSN Network example with a Hot-Standby Grandmaster for critical embedded applications";"";"";"TSN/ 2022";"28/09/2022";"29/09/2022";"Stuttgart";"Allemagne";"https://events.weka-fachmedien.de/tsna-conference/home/";"";"";"";"";"";"";"";"12/05/2022";"30/06/2022";"01/09/2022";"";"Quentin Bailleul; Marcus Pietzsch";"IRT Saint Exupéry; s Fraunhofer IPMS";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000084";"1";"Réalisé";"1";"255";"297";"doc_final";"0";"2022-10/1665998800-890-2022_MODSC_Quentin_Baillel_TSN_Network_example_with_a_Hot-Standby_Grandmaster_for_critical_embedded_applications_TSNA2022.pdf";"2022-05/1652379260-125-TSNA2022-_-TSN-Network-example-with-a-Hot-Standby-Grandmaster-for-critical-embedded-applications.pdf";"TSN Network example with a Hot-Standby Grandmaster for critical embedded applications";"";"0000000049";"1665998800";"1"
"301";"V075-15";"15";"V075";"conference";"On the explainable properties of 1-Lipschitz Neural Networks: An Optimal Transport Perspective";"";"";"NeuRIPS";"10/12/2023";"16/12/2023";"Nouvelle-Orléans";"USA";"https://nips.cc/";"";"";"";"";"";"";"";"17/05/2023";"22/09/2023";"12/10/2022";"";"Mathieu Serrurier (1), Franck Mamalet(2), Thomas Fel (2), Louis Béthune (1),Thibaut Boissin(2)";"(1) Université Paul-Sabatier, IRIT; (2) IRT Saint-Exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000595";"1";"Réalisé";"1";"719";"301";"doc_publie";"0";"2023-11/1700503017-895-Slides_OTNN.pptx";"2022-06/1654511914-103-hkr_explainability_forReview.pdf";"";"";"0000000595";"1700503017";"1"
"321";"V075-17";"17";"V075";"conference";"Xplique A Deep Learning Explainability Toolbox";"";"";"CVPR";"19/06/2022";"24/06/2022";"Nouvelle Orléans";"USA";"https://cvpr2022.thecvf.com/";"";"";"";"";"";"";"";"";"";"";"";"thomas_fel (Primary), lucas.hervier, david.vigouroux, antonin.poche, justin.plakoo, remi.cadene, mathieu_chalvid, julien_colin, thibaut.boissin, louis.bethune, agustin-martin.picard, clr.ncdm, l.gardes, gregory.flandin, thomas_serre";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000000998";"0";"Réalisé";"1";"200";"321";"doc_final";"199";"2022-06/1655395450-450-Xplique-A-Deep-Learning-Explainability-Toolbox.pdf";"";"Xplique A Deep Learning Explainability Toolbox";"Workshop on Explainable Artificial Intelligence for Computer Vision (XAI4CV 2022) @ CVPR 2022";"0000000998";"1655395450";"1"
"322";"M031-26";"26";"M031";"conference";"Cinétique d'évolutions microstructurales dans l'alliage de titane Ti-6Al-4V élaboré par fabrication additive SLM et EBM";"";"";"Matériaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"https://materiaux2022.org/";"";"";"";"";"";"";"";"";"";"";"";"Yassine Lakroune, Damien Connétable, Jonathan Hugues, Moukrane Dehmas";"CIRIMAT Université de Toulouse, CNRS 4 allée Emile Monso BP 44362 31030 Toulouse Cedex 4 France 2 ,IRT Saint Exupéry 3 rue Tarfaya 31405 Toulouse Cedex 4 France";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000089";"1";"Réalisé";"1";"364";"322";"doc_final";"0";"2023-02/1677146872-402-2022_MAT_LAKROUNE_Cin..tique-d...volutions-_MATERIAUX_2022.pdf";"2022-06/1654759210-574-2022_MAT_LAKROUNE_Cin..tique-d...volutions-_MATERIAUX_2022.pdf";"";"";"0000000832";"1677146872";"1"
"328";"S005-2";"2";"S005";"communication";"From Classical Algorithms to Machine Learning Algorithms for Sensor Drift Detection - An Experiment Report";"";"";"Workshop on Trustworthy Artificial Intelligence - Colocated with ECML/PKDD 22";"19/09/2022";"19/09/2022";"Grenoble";"France";"https://trustworthy-ai-22.sciencesconf.org/resource/page/id/1";"";"";"";"";"";"";"";"22/06/2022";"13/07/2022";"02/09/2022";"";"Mohammed BELCAID, Christophe FAURE, Eric JENN, Vincent BANVILLE, Claire PAGETTI";"CS GROUP, CS GROUP et IRT St Ex, IRT St-Ex, CSGROUP, ONERA";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"1";"Refusé";"1";"205";"328";"doc_final";"0";"2022-06/1656420086-612-GV_paper-26.pdf";"2022-06/1655999407-566-GV_paper-26.pdf";"";"";"0000000084";"1656420086";"1"
"341";"M081-11";"11";"M081";"conference";"Caractérisation et modélisation de l'interface fibre/matrice";"";"";"Journées matériaux numériques";"27/09/2022";"29/09/2022";"Tours";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bénédicte Reine, Stéphanie Miot, Ludovic Barrière";"IRT Saint Exupery";"";"";"";"";"";"";"";"";"";"";"";"";"0000000004";"1";"Annulé";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"";"NULL";"NULL";"NULL";"NULL";"NULL"
"342";"A026-4";"4";"A026";"communication";"Evolution à haute température de matériaux à gradient de composition élaborés par Laser Metal Deposition - Powder";"";"";"Journées annuelles GdR COnCOrD";"11/07/2022";"12/07/2022";"Grenoble";"FRANCE";"gdr-concord.cnrs.fr";"";"";"";"";"";"";"";"01/06/2022";"10/06/2022";"11/07/2022";"";"Agathe Curnis (1)(2) – Lisa Nicolas(1) – Aurélien Prillieux (1) – Ioana Popa (2) – Sébastien Chevalier (2)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse, France, (2) ICB, UMR 6303 CNRS, Univ. Bourgogne Franche-Comté, 21078 Dijon Cedex";"";"";"";"";"";"";"";"";"";"";"";"";"0000000804";"1";"Réalisé";"1";"225";"342";"";"0";"2022-08/1659558373-364-Pr..sentation-GdR-COnCOrD-11-Juillet-2022---AC.pdf";"2022-08/1659558346-583-CURNIS-COnCOrD-JA2022.pdf";"";"";"0000000367";"1659558373";"1"
"343";"A026-5";"5";"A026";"conference";"Evolution à haute température de matériaux à gradient de composition élaborés par Laser Metal Deposition - Powder";"";"";"Journées scientifiques AddimAlliance";"30/06/2022";"01/07/2022";"Bayonne";"FRANCE";"http://www.addimalliance.fr/siteWeb/journees-scientifiques-aa2022/ ";"";"";"";"";"";"";"";"";"";"";"";"Agathe Curnis (1)(2) – Aurélien Prillieux (1) – Ioana Popa (2) – Sébastien Chevalier (2)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse, France, (2) ICB, UMR 6303 CNRS, Univ. Bourgogne Franche-Comté, 21078 Dijon Cedex";"";"";"";"";"";"";"";"";"";"";"";"";"0000000804";"1";"Réalisé";"1";"226";"343";"abstract_extend";"0";"2022-08/1659594651-755-Pr..sentation-AddimAlliance-2022---AC-VF.pdf";"";"";"";"0000000367";"1659594651";"1"
"353";"M026-1";"1";"M026";"conference";"Analyse du recuit d’une encre conductrice à base de particules submicroniques d’argent pour l’impression de liaisons électriques sur structure aéronautique";"";"";"Materiaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"";"";"";"";"";"";"";"";"02/06/2022";"01/09/2022";"05/10/2022";"";"Lisa Rivière, Pierre Roumanille, Robin Alarcon, Vivien Murat, Yanid Arango, Julien Munoz";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000000555";"1";"Annulé";"1";"438";"353";"doc_final";"0";"2023-03/1678270540-525-Rivi..re_Colloque-4_session7_ref8420.pptx";"2022-09/1662630276-174-RIVIERE_Colloque4_Materiaux2022_soumission.pdf";"";"";"0000000624";"1678270540";"1"
"362";"S007-2";"2";"S007";"conference";"Look where you look! Saliency-guided Q-networks for visual RL tasks";"";"";"NEURIPS";"29/11/2022";"01/12/2022";"Nouvelle-Orléans";"USA";"";"";"";"";"";"";"";"";"";"14/09/2022";"14/09/2022";"";"Bertoin David, Zouitine Adil, Zouitine Mehdi, Rachelson Emmanuuel";"IRT Saint Exupery, ISAE Supaero";"";"";"";"";"";"";"";"";"";"";"";"";"0000000801";"0";"Réalisé";"1";"986";"362";"doc_final";"0";"2024-11/1731398945-462-2209.09203v3.pdf";"";"";"";"0000000801";"1731398945";"1"
"367";"S020-1";"1";"S020";"conference";"Look where you look! Saliency-guided Q-networks for visual RL task";"";"";"NEURIPS 2022";"28/11/2022";"03/12/2022";"Nouvelle-Orléan (Louisane)";"Etats-unis";"https://neurips.cc/";"";"";"";"";"";"";"";"16/05/2022";"14/09/2022";"19/05/2022";"";"David Bertoin*, Adil Zouitine*, Mehdi Zouitine*, Emmanuel Rachelson";"IRT Saint Exupéry, ISAE SUPAERO, ANITI, Institut Mathématique de Toulouse, Université de Toulouse";"";"";"";"";"";"";"";"";"";"";"";"";"0000000801";"1";"Réalisé";"1";"858";"367";"doc_final";"0";"2024-06/1718287649-384-NeurIPS-2022-look-where-you-look-saliency-guided-q-networks-for-generalization-in-visual-reinforcement-learning-Paper-Conference.pdf";"2024-06/1718287473-159-NeurIPS-2022-look-where-you-look-saliency-guided-q-networks-for-generalization-in-visual-reinforcement-learning-Paper-Conference.pdf";"Look where you look! Saliency-guided Q-networks for generalization in visual Reinforcement Learning";"";"0000000799";"1718287649";"1"
"375";"S001-8";"8";"S001";"conference";"A bound on the worst-case synchronization precision of IEEE802.1AS";"";"";"RTAS2023";"09/05/2023";"12/05/2023";"San Antonio, Texas";"Etat Unis";"http://2023.rtas.org/";"";"";"";"";"";"";"";"31/10/2022";"20/01/2023";"24/02/2023";"";"Quentin Bailleul , Katia Runser-Joffres, Jean-Luc Scharbarg, Philippe Cuenot";"IRT, IRIT, IRIT, IRT/Continental";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"0";"Refusé";"1";"265";"375";"doc_final_extend";"0";"2022-11/1668077725-976-20222_MOSC_Quentil_Bailleul_A_bound_on_the_worst-case_synchronization_precision_of_-IEEE802.1AS_RTAS2022.pdf";"";"A_bound_on_the_worst-case_synchronization_precision_of_ IEEE802.1AS";"Submitted article for selection";"0000000049";"1668077725";"1"
"377";"M014-2";"2";"M014";"conference";"Réactivité d’un superalliage à base de nickel de fabrication additive lors de traitements de compaction isostatique à chaud";"";"";"A3TS - Traitements et Parachèvements de Pièces issues de la FA ";"30/11/2022";"01/12/2022";"Colmar";"France";"https://www.a3ts.org/evenements/fabrication-additive-colmar-2022";"";"";"";"";"";"";"";"";"";"";"";"Nicolas Mrozowski,  Aurélien Prillieux, Daniel Monceau, Enrica Epifano, Clara Desgranges, Safran Tech";"IRT Saint Exupéry, IRT Saint Exupéry, CIRIMAT, CIRIMAT, SAFRAN";"";"";"";"non";"";"";"";"";"";"";"";"";"0000001251";"1";"Réalisé";"1";"280";"377";"doc_final";"0";"2022-11/1669819009-630-2022_MAT_R..activit..-d...un-superalliage-_MROZOWSKI__A3TS.pdf";"2022-11/1668002366-263-2022_MAT_R..activit..-d...un-superalliage-_MROZOWSKI__A3TS.pdf";"";"";"0000000832";"1669819009";"1"
"388";"A023-1";"1";"A023";"conference";"High performance vitrimer composites.";"";"";"ECCM ";"26/06/2022";"30/06/2022";"Lausanne";"Suisse";"https://eccm20.org/";"";"";"";"";"";"";"";"30/12/2021";"16/02/2022";"20/04/2022";"";"Vincent Schenk , Mathias Destarac , Marc Guerre, Karine Labastie, Philippe Olivier.";"IRT;IMRCP; IMRCP; IRT; ICA";"";"";"";"";"";"";"";"";"";"";"";"";"0000000055";"0";"Réalisé";"1";"278";"388";"doc_final";"276";"2022-11/1669214002-534-ECCM20-61964_ORAL_Schenk_Vincent-FINAL.pptx";"2022-11/1668586959-315-ECCM20-61964_Fullpaper_Schenk_Vincent.docx";"";"";"0000000055";"1669214002";"1"
