"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"6";"S080-1";"1";"S080";"communication";"Satcom Virtualisation Platform";;;"Joint European Conference on Networks and Communications & 6G Summit (EUCNC 2021)";"08/06/2021";"11/06/2021";"Porto";"Portugal";;;;;;;;;"28/02/2021";"12/04/2021";"16/04/2021";;"DRIF , Gremillet, Chaput, Lavinal, Berthou, Tiomela Jou, Arnal, Al Sheikh, Decroix";"IRT, IRT, IRIT, IRIT, LAAS, Airbus DS, TAS, IRT, IRT";;;;;;;;;;;;;"0000000472";"1";"En attente du document final";"0";"4";"6";"abstract";"1";;"2021-03/1616425762-880-EuCNC-3-.003..pdf";"Document en pdf";"Marta s'était trompé";"0000000159";"1616425762";"1"
"15";"S006-1";"1";"S006";"communication";"TeePee4Space : a practical application of Information Sharing in Extended Entreprise to the space industry";;;"MBSE2021-Model Based Space Systems and Software Engineering ";"29/09/2021";"30/09/2021";"virtuel";;"https://indico.esa.int/event/386/";;;;;;;;"28/06/2021";"14/07/2021";"31/08/2021";;"Julien BACLET, Romaric DEMACHY, Sébastien GUILMEAU, Gérald GARCIA, Pierre GAUFILLET , Jean-Luc MARTY, Jean-Marie GAUTHIER";"Julien BACLET, Romaric DEMACHY, Sébastien GUILMEAU: IRT // Gérald GARCIA: TAS // Pierre GAUFILLET , Jean-Luc MARTY: ADS // Jean-Marie GAUTHIER: SAMARES Engineering";;;;;;;;;;;;;"0000000472";"0";"Annulé";"0";"11";"15";"doc_final";"0";"2021-06/1624890761-523-Teepee4Space---extended-abstract-final.pdf";"2021-06/1624887422-784-Teepee4Space---extended-abstract-final.pdf";"TeePee4Space : a practical application of Information Sharing in...";;"0000000472";"1624890761";"1"
"21";"M031-5";"5";"M031";"communication";"Sample preparation influence on a direct artificially aged Al-Si-Mg alloy elaborated by laser beam melting";;;"TMS2022";"27/02/2022";"03/03/2022";"Anaheim";"Autriche";"https://www.tms.org/AnnualMeeting/TMS2022";;;;;;;;"01/07/2021";"01/07/2021";;;"Nicolas Bello, Cassiopée Galy, Céline Larignon, Joël Douin";"IRT/CEMES, IRT , IRT, CEMES";;;;;;;;;;;;;"0000000089";"0";"Réalisé";"1";"658";"21";"doc_publie";"0";"2023-11/1699370417-964-2022_MAT_BELLO_Sample-preparation-influence-on-a-direct-artificially-aged-Al-Si-Mg-alloy-_TMS2022-V1.pdf";"2021-07/1625238440-665-2022_MAT_BELLO_Sample-preparation-influence-on-a-direct-artificially-aged-Al-Si-Mg-alloy-_TMS2022-V1.pdf";;;"0000000832";"1699370417";"1"
"22";"M031-6";"6";"M031";"communication";"TEM dislocation interaction with the microstructure of an Al-Si-Mg alloy elaborated by laser beam melting";;;"TMS2022";"27/02/2022";"03/03/2022";"Anaheim";"USA";"https://www.tms.org/AnnualMeeting/TMS2022";;;;;;;;"01/07/2021";;;;"Nicolas Bello1, Malo Jullien2, Cassiopée Galy1, Céline Larignon1 et Joël Douin2";"IRT / CEMES, CEMES, IRT, IRT, CEMES";;;;"non";;;;;;;;;"0000000089";"1";"Réalisé";"1";"22";"22";"doc_final";"0";"2021-09/1631265774-615-2022_MAT_BELLO_TEM-dislocation-interaction-with-the-microstructure-of-an-Al-Si-Mg-alloy--_TMS2022-V1.pdf";"2021-07/1625238529-564-2022_MAT_BELLO_TEM-dislocation-interaction-with-the-microstructure-of-an-Al-Si-Mg-alloy--_TMS2022-V1.pdf";;;"0000000832";"1631265774";"1"
"27";"M031-7";"7";"M031";"communication";"On the use of X-ray microtomography to control artificial defect geometries produced by metal additive manufacturing";;;"ICT Conference 2022 - 11th Conference on Industrial Computed Tomography";"08/02/2022";"11/02/2022";"Wels";"Austria";"https://3dct.at/cms2/index.php/de/welcome2022";;;;;;;;"20/07/2021";;;;"Julien Lesseur, Benoit Tranchand";"IRT, IRT";;;;"non";;;;;;;;;"0000000089";"1";"Réalisé";"1";"355";"27";"doc_final";"353";"2023-02/1677142101-688-2022_MAT_LESSEUR_On-the-use-of-X-ray-microtomography-to-control-artificial-defect-geometries_ICT2022-.Presentation..pdf";"2021-07/1625649050-179-2022_MAT_LESSEUR_On-the-use-of-X-ray-microtomography-to-control-artificial-defect-geometries_ICT2022.pdf";;;"0000000832";"1677142101";"1"
"28";"M031-8";"8";"M031";"communication";"TEM characterization of an AS7G06 alloy with several heat treatments";;;"TMS2022";"27/02/2022";"03/03/2022";"Anaheim";"Austria";"https://www.tms.org/AnnualMeeting/TMS2022";;;;;;;;;;;;"Nicolas Bello, Cassiopée Galy, Céline Larignon, Joël Douin";"IRT/CEMES, IRT , IRT, CEMES";;;;"non";;;;;;;;;"0000000089";"1";"Réalisé";"1";"357";"28";"doc_final";"0";"2023-02/1677142526-305-2022_MAT_BELLO_TEM-characterization-of-an-AS7G06-alloy-with-several-heat-treatments_TMS2022-V1.pdf";"2021-07/1626772018-922-2022_MAT_BELLO_TEM-characterization-of-an-AS7G06-alloy-with-several-heat-treatments_TMS2022-V1.pdf";;;"0000000832";"1677142526";"1"
"44";"M011-1";"1";"M011";"communication";"Contributions of augmented simulation to identification of material parameters: application to lattice structures";;;"IDICS";"03/11/2021";"05/11/2021";"Nantes";"France";;;;;;;;;;;;;"Ludovic BARRIERE, Philippe BRAMMER";"IRT Saint Exupery, EIKOSIM";;;;;;;;;;;;;"0000000004";"1";"Réalisé";"1";"49";"44";"doc_publie";"0";"2021-11/1636983632-363-IDICS2021_BARRIERE.pdf";"2021-10/1633968230-334-summary-barriere-ludovic-2020-03-15102853.pdf";;;"0000000004";"1636983632";"1"
"55";"M031-10";"10";"M031";"communication";"In situ TEM observations on an aluminium alloy elaborated by laser beam melting";;;"2022 MRS Spring Meeting & Exhibit";"08/05/2022";"13/05/2022";"Honolulu";"USA";"https://www.mrs.org/meetings-events/spring-meetings-exhibits/2022-mrs-spring-meeting";;;;;;;;;;;;"Nicolas Bello, Malo Jullien, Cassiopée Galy, Céline Larignon, Joël Douin";"1. MMP, IRT Saint Exupéry, Toulouse, Occitanie, France.  2. PPM, Centre d’Élaboration des Matériaux et d’Etudes Structurales, Toulouse, Occitanie, France.  3. SUMO, Institut Clément Ader (UMR CNRS 5312), Toulouse, Occitanie, France. ";;;;;;;;;;;;;"0000000089";"1";"Réalisé";"1";"41";"55";"doc_final";"0";"2021-11/1636103938-245-2022_MAT_BELLO_TITLE-In-situ-TEM-observations-on-an-aluminium-alloy-elaborated-by-laser-beam-melting_MRS_2022.pdf";"2021-10/1635407443-518-2022_MAT_BELLO_TITLE-In-situ-TEM-observations-on-an-aluminium-alloy-elaborated-by-laser-beam-melting_MRS_2022.pdf";;;"0000000832";"1636103938";"1"
"61";"S080-2";"2";"S080";"communication";"Satcom Virtualisation Platform ";;;"Joint European Conference on Networks and Communications & 6G Summit (EUCNC 2021)";"08/06/2021";"11/06/2021";"Porto";"Portugal";;;;;;;;;"28/02/2021";"12/04/2021";"16/04/2021";;"Youssouf Drif, Olivier Gremillet, Ahmad Al Sheikh, Emmanuel Chaput, Emmanuel Lavinaly, Pascal Berthouz, Boris Tiomela Joux, Fabrice Arnal, Jacques Decroix";"IRT Saint Exupery (Drif, Gremillet, Al Sheikh,Decroix); IRIT (Chaput, Lavinal) ; LAAS (Berthou); Airbus Defence and Space (Tiomela)";;;;;;;;;;;;;"0000000472";"1";"Refusé";"1";"40";"61";"doc_final";"0";"2021-11/1636102021-427-1616424423-779-EuCNC-3-.003..pdf";"2021-11/1636100768-320-1616424423-779-EuCNC-3-.003..pdf";;;"0000000472";"1636102021";"1"
"69";"S080-3";"3";"S080";"communication";"Slice Aware Non Terrestrial Networks ";;;"LOCAL COMPUTER NETWORK 2021";"04/10/2021";"07/10/2021";"virtuel";"Canada";"https://www.ieeelcn.org/";;;;;;;;"01/06/2021";"25/06/2021";"22/07/2021";;"Youssouf DRIF, Emmanuel LAVINAL, Emmanuel CHAPUT, Pascal BERTHOU, Boris TIOMELA JOU, Olivier GREMILLET, Fabrice ARNAL";"Youssouf DRIF (IRT/IRIT), Emmanuel LAVINAL (IRIT), Emmanuel CHAPUT (IRIT), Pascal BERTHOU (LAAS), Boris TIOMELA JOU (ADS), Olivier GREMILLET (IRT), Fabrice ARNAL (TAS)";;;;"non";;;;;;;;;"0000000472";"1";"Réalisé";"1";"43";"69";"doc_final";"0";"2021-11/1636110163-236-Slice-aware-Non-Terrestrial-Networks.pdf";"2021-11/1636110070-227-Slice-aware-Non-Terrestrial-Networks.pdf";;;"0000000472";"1636110163";"1"
"84";"E033-6";"6";"E033";"communication";"Simulation analysis of partial discharge in random wounding insulation systems in aeronautical conditions";;;"ICD 2022";"04/07/2022";"07/07/2022";"Palerme";"Italie";;;;;;;;;"30/10/2021";;;;"Cyril VAN DE STEEN, Cédric ABADIE, Guillaume BELIJAR";"IRT, IRT, IRT";;;;;;;;;;;;;"0000000383";"1";"Réalisé";"1";"174";"84";"doc_final";"0";"2022-05/1652779556-247-IEEE_ICD2022_Van_de_Steen_Article_Simulation-analysis-of-partial-discharge-in-random.pdf";"2021-11/1636980736-561-IEEE_ICD2022_Van_de_Steen.pdf";"Simulation analysis of partial discharge in random  wounding insulation systems in aeronautical  conditions";;"0000000798";"1652779556";"1"
"85";"E033-7";"7";"E033";"communication";"Investigation of thermal degradation by dielectric markers correlated to analytic properties drift";;;"ICD 2022";;;;;;;;;;;;;"30/10/2021";;;;"Louiza FETOUHI,Marie SABATOU, Mateusz SZCZEPANSKI, Samuel PIN, Cécilien Thomas, Guillaume BELIJAR";"Leroy Somer, IRT, Leroy Somer, IRT, IRT, IRT";;;;;;;;;;;;;"0000000383";"1";"Réalisé";"1";"173";"85";"doc_final";"0";"2022-05/1652778708-923-IEEE_ICD2022_Louiza.Fetouhi_Investigation-of-thermal-degradation-by--dielectric-markers-correlated-to-structural-properties-drift.pdf";"2021-11/1636980950-768-IEEE_ICD2022_Fetouhi_Abstract.pdf";"Investigation of thermal degradation by  dielectric markers correlated to structural properties drift";;"0000000798";"1652778708";"1"
"86";"E033-8";"8";"E033";"communication";"How does PDIV change during isothermal ageing of magnet wire";;;"EIC 2022";;;;;;;;;;;;;"30/10/2021";;;;"Mateusz SZCZEPANSKI, Louiza FETOUHI, Marie Sabatou, Sarah Dreuilhe, Samuel PIN, Cyril VAN DE STEEN, Guillaume BELIJAR";"Leroy Somer, Leroy Somer, IRT, IRT, IRT, IRT, IRT";;;;;;;;;;;;;"0000000383";"1";"Réalisé";"1";"46";"86";"abstract";"0";;"2021-11/1636981450-308-IEEE_EIC2022_Szczepanski_abstract.pdf";"How does PDIV change during isothermal ageing of magnet wire";;"0000000798";"1636981450";"1"
"87";"E033-9";"9";"E033";"communication";"Aging study in electromechanical chain: design of experiment definition using step stress tests";;;"EIC 2022";;;;;;;;;;;;;"30/10/2021";;;;"S. Pin, M. Sabatou, M. Szczepanski, S. Dreuilhe, L. Fetouhi, G. Belijar";"IRT, IRT, Leroy Somer, IRT, Leroy Somer, IRT";;;;;;;;;;;;;"0000000383";"1";"Réalisé";"1";"47";"87";"abstract";"0";;"2021-11/1636981740-319-EIC-2022---Abstract-S-Pin.pdf";"Aging study in electromechanical chain: design of experiment definition using step stress tests";;"0000000798";"1636981740";"1"
"91";"U008-1";"1";"U008";"communication";"Future of Insulation Systems in Power Conversion Chain : Partial Discharges and Ageing Phenomena from Type I to Type II applications";;;"EIC 2022";;;;;;;;;;;;;"30/10/2021";;;;"R. Acheen, T. Lebey, S. Duchesne, C. Abadie";"Safran, Safran, Safra, IRT";;;;;;;;;;;;;"0000001176";"1";"Réalisé";"1";"50";"91";"abstract";"0";;"2021-11/1637048585-812-EIC-2022---Abstract-Robin-Acheen.pdf";"Future of Insulation Systems in Power Conversion Chain : Partial Discharges and Ageing Phenomena from Type I to Type II applications";;"0000000798";"1637048585";"1"
"98";"S001-2";"2";"S001";"communication";"Assessing a precise gPTP simulator with IEEE802.1AS hardware measurements";;;"ERTS 2022";"01/06/2022";"02/06/2022";"Toulouse";"fr";"https://www.erts2022.org/";;;;;;;;"03/10/2021";"30/01/2022";"30/01/2022";;"Quentin Bailleul, Katia Jaffr`es-Runser, Jean-Luc Scharbarg, Philippe Cuenot";"IRT, IRIT, IRIT, IRT/Continental";;;;;;;;;;;;;"0000000084";"1";"Réalisé";"1";"128";"98";"doc_final";"0";"2022-02/1644479375-177-2022_MODSC_Quentin_Bailleul_Assessing_a_precise-gPTP_simulator-with_IEEE802.1AS_hardware_measurements-ERTS2022.pdf";"2021-12/1639155417-165-2021_MODSC_Quentin_Bailleul_Abstract_Assessing-a-precise-gPTP-simulator-with-IEEE802.1AS-hardware-measurements-ERTS2022.pdf";;;"0000000049";"1644479375";"1"
"109";"S080-5";"5";"S080";"communication";"Smart Management of Virtualized Network Service Chains in 5G   Infrastructure";;;"ERTS 2022 (EMBEDDED REAL TIME SYSTEMS)";"30/03/2022";"31/03/2022";"Toulouse";"France";"https://www.erts2022.org/";;;;;;;;"03/10/2021";"18/11/2021";"31/01/2022";;"T. Djemai, O. Grémillet, P. Berthou, A. Bergaoui, A. Al Sheikh, Y. Drif, F. Arnal;, B. Tiomela Jou";"IRT (Djemai, Grémillet, Bergaoui, Al Sheikh, Driff, Arnal), LAAS (Berthou), IRIT (Drif), Airbus Defence and Space (Tiomela Jou) ";;;;"non";;;;;;;;;"0000000052";"1";"Réalisé";"1";"457";"109";"doc_final";"456";"2023-03/1678802498-152-erts_2022_vf0.1..pdf";"2023-03/1678801872-711-erts_2022_vf0.1..pdf";"Smart Management of Virtualized Network Service Chains in 5G Infrastructure";;"0000000052";"1678802498";"1"
"139";"S038-9";"9";"S038";"communication";"An FPGA-based Hybrid Neural Network accelerator for embedded satellite image classification";;;"International Symposium on Circuits and Systems (ISCAS 2020)";"17/05/2020";"20/05/2020";"Séville,";"Espagne";"https://iscas2020.org/";;;;;;;;;;;;"Edgar Lemaire, Matthieu Moretti, Lionel Daniel, Benoît Miramond, Philippe Millet, Frédéric Férésin, Sébastien Bilavarn";"Thales Research & Technology, Université Côte d'Azur / LEAT / CNRS, IRT St Exupéry, Thales Alenia Space";;;;;;;;;;;;;"0000000829";"0";"Réalisé";"1";"88";"139";"doc_final";"0";"2021-12/1640088711-666-2020_10_10---ISCAS---Hybrid-Neural-Network-accelerator.pdf";;"Papier";;"0000000829";"1640088711";"1"
"160";"E042-7";"7";"E042";"communication";"ICIM-CPI : Integrated circuits immunity model: conducted pulse immunity";;;"EMC/APEMC 2018 (International Symposium on Electromagnetic Compatibility and Asia-Pacific Symposium on Electromagnetic Compatibility) Singapore";"01/05/2018";"01/05/2018";"Singapour";;;"EMC/APEMC 2018 (International Symposium on Electromagnetic Compatibility and Asia-Pacific Symposium on Electromagnetic Compatibility) Singapore";;;;;;;;;;;"A. Durier, P. Fernandez-Lopez, J.-L. Levant and C. Marot";;;;;;;;;;;;;;"0000000821";"0";"Réalisé";"1";NULL;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;NULL;NULL
"161";"E042-8";"8";"E042";"communication";"Modeling the internal activity of a FPGA for conducted emission prediction purpose";;;"EMC/APEMC 2018 (International Symposium on Electromagnetic Compatibility and Asia-Pacific Symposium on Electromagnetic Compatibility) Singapore";"01/05/2018";"01/05/2018";"Singapour";;;;;;;;;;;;;;"C. Ghfiri, A. Durier, C. Marot, A. Boyer and S. Ben Dhia";;;;;;;;;;;;;;"0000000821";"0";"Réalisé";"1";NULL;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;NULL;NULL
"163";"E042-10";"10";"E042";"communication";"Creep measurement and choice of creep laws for BGA assemblies' reliability simulation";;;"ESREF 2018 (29th European Symposium on Reliability of Electron Devices, Failure Physics and Analysis)";"01/10/2018";"01/10/2018";;;;;;;;;;;;;;;"M. Zerarka and O. Crepel";;;;;;;;;;;;;;"0000000821";"0";"Réalisé";"1";NULL;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;NULL;NULL
"164";"E042-11";"11";"E042";"communication";"Simulation and modelling of long term reliability of digital circuits implemented in FPGA";;;"ESREF 2018 (29th European Symposium on Reliability of Electron Devices, Failure Physics and Analysis)";"01/10/2018";"01/10/2018";;;;;;;;;;;;;;;"J. D. Aguirre Morales, F. Marc, A. Bensoussan and A. Durier";;;;;;;;;;;;;;"0000000821";"0";"Réalisé";"1";NULL;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;NULL;NULL
"165";"E042-12";"12";"E042";"communication";"Efficient state of health estimation of Li-ion battery under several ageing types for aeronautic applications";;;"ESREF 2018 (29th European Symposium on Reliability of Electron Devices, Failure Physics and Analysis)";"01/10/2018";"01/10/2018";;;;;;;;;;;;;;;"Y. C. Zhang, O. Briat, J.-Y. Deletage, C. Martin, N. Chadourne and J.-M. Vinassa";;;;;;;;;;;;;;"0000000821";"0";"Réalisé";"1";NULL;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;NULL;NULL
"190";"M008-1";"1";"M008";"communication";"Composites à matrice céramique industriels et commerciaux pour le chemisage d’alvéole de stockage de déchets radioactifs";;;"JNC22";"28/06/2021";"30/06/2021";"N/A : Virtuelle";"France";"JNC 22 - 22es Journées Nationales sur les Composites - Sciencesconf.org";;;;;;;;"29/01/2021";"01/05/2021";"01/06/2021";;"E. PERRET(1); M. BOX(1); F. REBILLAT(2); G.L. VIGNOLES(2); N. TEXIER-MANDOKI(3)";"1 - IRT SAINT EXUPERY // 2 - LCTS // 3 - ANDRA";;;;"non";;;;;;;;;"0000000755";"1";"Réalisé";"1";"301";"190";"doc_publie";"0";"2023-01/1674651389-474-JNC22APU.pdf";"2022-01/1642091564-272-JNC22_PERRET-IRT_StExupery_ResumeV8.docx";;;"0000000755";"1674651389";"1"
"257";"A026-1";"1";"A026";"communication";"Optimisation des paramètres de matériaux à gradient élaborés par Laser Metal Deposition - Powder";;;"Journée des Doctorants AddimAlliance";"01/07/2021";"02/07/2021";"Albi";"FRANCE";"http://www.addimalliance.fr/siteWeb/journee-des-doctorants-2021/";;;;;;;;;;;;"Agathe Curnis (1)(2) – Aurélien Prillieux (1) – Ioana Popa (2) – Lisa Nicolas (1) – Sébastien Chevalier (2)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3 rue Tarfaye, 31400 Toulouse, France, (2) ICB, UMR 6303 CNRS, Univ. Bourgogne Franche-Comté, 21078 Dijon Cedex";;;;;;;;;;;;;"0000000804";"1";"Réalisé";"1";"296";"257";"doc_final";"0";"2023-01/1673429725-448-Pr..sentation-AddimAlliance_07-01_ACURNIS.pdf";"2022-08/1659558197-705-CURNIS-COnCOrD-JA2022.pdf";"Optimisation des paramètres de matériaux à gradient élaborés par Laser Metal Deposition - Powder";;"0000000804";"1673429726";"1"
"261";"A026-2";"2";"A026";"communication";"Corrosion à haute température de matériaux à gradient élaborés par Laser Metal Deposition - Powder";;;"52ème JECH";"30/03/2022";"01/04/2022";"La Rochelle";"FRANCE";"https://apps.univ-lr.fr/cgi-bin/WebObjects/Colloque.woa/wa/menu?code=2861&idMenu=11722&lang=fr";;;;;;;;"25/02/2022";;;;"Agathe Curnis (1)(2) – Aurélien Prillieux (1) – Ioana Popa (2) – Lisa Nicolas (1) – Sébastien Chevalier (2)";"S:\Opérations\Springboards\SPRINGBOARD 2021\A026 -Thèse Matériaux à Gradients\10- AC\6- Présentations\2022-03-31_Présentation JECH\Abstract JECH 2022_AC_v4.docx";;;;;;;;;;;;;"0000000804";"1";"Réalisé";"1";"204";"261";"abstract";"142";;"2022-06/1656333052-743-Abstract-JECH-2022_AC.pdf";"CORROSION À HAUTE TEMPÉRATURE DE MATÉRIAUX À GRADIENT ÉLABORÉS PAR LASER METAL DEPOSITION – POWDER";;"0000000367";"1656333052";"1"
"263";"M014-1";"1";"M014";"communication";"OXYDATION ET NITRURATION D’UN SUPERALLIAGE A BASE DE NICKEL  LORS DE TRAITEMENT DE COMPACTION ISOSTATIQUE A CHAUD";;;"52ème JECH";"31/03/2022";"01/04/2022";"La Rochelle";"France";"https://apps.univ-lr.fr/cgi-bin/WebObjects/Colloque.woa/wa/menu?code=2861&idMenu=11722&lang=fr";;;;;;;;;;;;"Nicolas MROZOWSKI (1), Aurélien PRILLIEUX (1), Clara DESGRANGES (2), Enrica EPIFANO (3), Daniel MONCEAU (3)";"(1) IRT Saint Exupéry, (2) SAFRAN TECH, (3) CIRIMAT-CNRS";;;;;;;;;;;;;"0000001251";"1";"Réalisé";"1";"146";"263";"doc_final";"0";"2022-03/1647015890-280-2022_MAT_MROZOWSKI_OXYDATION-ET-NITRURATION-D...UN-SUPERALLIAGE-A-BASE-DE-NICKEL_JECH---Presentation.pdf";"2022-03/1646132805-115-2022_MAT_MROZOWSKI_OXYDATION-ET-NITRURATION-D...UN-SUPERALLIAGE-A-BASE-DE-NICKEL_JECH.pdf";;;"0000000832";"1647015890";"1"
"264";"M015-1";"1";"M015";"communication";"Deep learning architecture for the detection, labeling and online measurement of surface treatment defects by laser";;;"IAA2022";"03/03/2022";"04/03/2022";"Carvoeiro, Algarve ";"Portugal";"https://web.fe.up.pt/~iaa2022/";;;;;;;;"03/11/2021";"03/11/2021";;;"B Martin1 , S Kirchner1 , J Lecomte1 , J-B Duga1 , L Ferres1 , M Peron1,2 , N Cuvillier1,3";"1: IRT Saint Exupéry, Esplanade des Arts et Métiers, 33405 Talence, France ; 2: ArianeGroup, Les cinq chemins Rue du Touban, 33185 Le Haillan, France ; 3: Safran Composites, 33 Avenue de la Gare, 91760 Itteville, France";;;;"non";;;;;;;;;"0000000381";"1";"Réalisé";"1";"332";"264";"doc_publie";"0";"2023-02/1676977861-471-2022-03-03-IAA2022_V0.pdf";"2022-03/1646302487-488-IAA22_16_Martin.pdf";;;"0000000217";"1676977861";"1"
"268";"S008-1";"1";"S008";"communication";"Stray light analysis of Compact Gas Imager";;;"ICSO 2022";"03/10/2022";"07/10/2022";"Dubrovnik";"Croatie";"https://atpi.eventsair.com/icso2022/";;;;;;;;"02/05/2022";;"22/08/2022";;"V. Khodnevych1, D. Simeoni2, N. Tetaz2, B. Chetrite2, M. Carlavan2";;;;;"non";;;;;;;;;"0000000967";"1";"Réalisé";"1";"459";"268";"doc_final";"0";"2023-03/1678813297-390-Khodnevych_47.pdf";"2022-03/1648476391-923-ICSO2022.pdf";"Stray light analysis of Compact Gas Imager  V. Khodnevycha, D. Simeonia, ";;"0000000967";"1678813297";"1"
"276";"M031-23";"23";"M031";"communication";"Effect of process induced defects on the fatigue behavior of AS7G06 alloy obtained by LBM process";;;"Metal AMS 2022 : International Metal Additive Manufacturing Symposium";"13/04/2022";"14/04/2022";"Senslis";"France";"https://www.cetim-engineering.com/metal-ams/";;;;;;;;;;;;"Benoît TRANCHAND* TRANCHAND*, Matthieu BONNERIC**, Antonio CASTRO MORENO*, Charles BRUGGER**, Julien LESSEUR*, Nicolas SAINTIER**";"* IRT Saint Exupéry, Toulouse, France **Arts et Métiers Institute of Technology , I2M , Bordeaux, France";;;;"non";;;;;;;;;"0000000089";"0";"Réalisé";"1";"155";"276";"doc_final";"0";"2022-04/1649432308-576-202204---Pr..sentation-MEtal-AMS-Senlis-I2M_pour-membres.pdf";;"Effect of process induced defects on the fatigue behavior of AS7G06 alloy obtained by LBM process";;"0000000832";"1649432308";"1"
"277";"M031-24";"24";"M031";"communication";"Impact of heat treatments on alloy IN718 produced by SLM process";;;"Metal AMS 2022 : International Metal Additive Manufacturing Symposium";"13/04/2022";"14/04/2022";"Senslis";"France";"https://www.cetim-engineering.com/metal-ams/";;;;;;;;;;;;"Bertrand MAX";"Irt Saint Exupéry";;;;"non";;;;;;;;;"0000000089";"0";"Réalisé";"1";"156";"277";"doc_final";"0";"2022-04/1649432568-813-Presentation-Metal-AMS---Impact-of-heat-treatments.pdf";;"Impact of heat treatments on alloy IN718 produced by SLM process";;"0000000832";"1649432568";"1"
"278";"M082-12";"12";"M082";"communication";"Développement et évaluation de revêtements glaciophobes durables pour des applications aéronautiques";;;"Matériaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"https://materiaux2022.org/";;;;;;;;"05/04/2022";;"19/04/2022";;"Julien Garcia1, Martin Huré1,2, Philippe Olivier2";"1 IRT Saint Exupéry, Toulouse, France ; 2 ICA UMR CNRS 5312, Toulouse, France ";;;;"non";;;;;;;;;"0000000669";"1";"Réalisé";"1";"349";"278";"doc_final";"0";"2023-02/1677075556-716-Mat..riaux-2022---8388---D..veloppement-et-..valuation-de-rev..tements-glaciophobes-durables-pour-des-applications-a..ronautiques---J.-GARCIA.pptx";"2023-02/1677075473-760-Mat..riaux-2022---8388---D..veloppement-et-..valuation-de-rev..tements-glaciophobes-durables-pour-des-applications-a..ronautiques---J.-GARCIA.pptx";;;"0000000669";"1677075556";"1"
"279";"M082-13";"13";"M082";"communication";"Elaboration de revêtements anti-érosion et anti-icing par projection plasma de suspensions pour pièces aéronautiques ";;;"Matériaux 2022";"24/10/2022";"28/10/2022";"Lille";"France";"https://materiaux2022.org/";;;;;;;;"05/04/2022";;"19/04/2022";;"Julien Escobar1, Maxence Gombault1,2 , Simon Goutier2, Christophe Chazelas2, Armelle Vardelle2, Sophie Senani3, Aurélien Joulia3";"1, IRT Saint-Exupéry, Toulouse ; 2, IRCER, Limoges ; 3, SAFRAN TECH, Châteaufort";;;;"non";;;;;;;;;"0000000669";"1";"Réalisé";"1";"345";"279";"doc_final";"0";"2023-02/1677075388-407-Presentation-Mat..riaux-2022_Final.pptx";"2023-02/1677075272-719-Presentation-Mat..riaux-2022_Final.pptx";;;"0000000669";"1677075388";"1"
"284";"V078-1";"1";"V078";"communication";"A Capella-based Tool for the Early Assessment of Nano/Micro Satellites Availability";;;"8th International Symposium on Model-Based Safety Assessment (IMBSA 2022)";"05/09/2022";"07/09/2022";"Munich";"Allemagne";"https://easyconferences.eu/imbsa2022/";;;;;;;;"29/04/2022";"08/06/2022";"04/07/2022";;"Guillaume Brau, Eric Jenn, Silvana radu";"IRT Saint-Exupéry, IRT Saint-Exupéry, ESA";;;;;;;;;;;;;"0000000084";"0";"Réalisé";"1";"231";"284";"doc_final";"228";"2022-08/1660747526-557-article_elmasat-final.pdf";;;;"0000000084";"1660747526";"1"
"287";"V078-2";"2";"V078";"communication";"ELMASAT: a Tool for Availability Evaluation and Trade-offs Analysis using Capella";;;"1st ESA RAMS conference";"14/06/2022";"16/06/2022";"Noordwijk";"Pays-Bas";"https://atpi.eventsair.com/esa-rams-conference/";;;;;;;;"04/04/2022";;"13/06/2022";;"Guillaume Brau, Eric Jenn";"IRT Saint-Exupery, IRT Saint-Exupery";;;;;;;;;;;;;"0000000084";"1";"Réalisé";"1";"230";"287";"doc_final";"0";"2022-08/1660741668-299-2022-06-15---RAMS.pdf";"2022-04/1650432617-607-abstract-rams-irt-saint-exupery.pdf";;;"0000000084";"1660741668";"1"
